CISP,mes_ano,munic,roubo_veiculo,furto_veiculos,recuperacao_veiculos
104,2021m01,São José do Vale do Rio Preto,0,0,0
104,2021m02,São José do Vale do Rio Preto,0,0,1
104,2021m03,São José do Vale do Rio Preto,0,0,0
104,2021m04,São José do Vale do Rio Preto,0,0,0
104,2021m05,São José do Vale do Rio Preto,0,3,1
104,2021m06,São José do Vale do Rio Preto,0,0,0
104,2021m07,São José do Vale do Rio Preto,0,0,0
104,2021m08,São José do Vale do Rio Preto,0,0,0
104,2021m09,São José do Vale do Rio Preto,0,0,0
104,2021m10,São José do Vale do Rio Preto,0,0,0
104,2021m11,São José do Vale do Rio Preto,0,1,1
104,2021m12,São José do Vale do Rio Preto,0,1,0
104,2022m01,São José do Vale do Rio Preto,0,0,0
104,2022m02,São José do Vale do Rio Preto,0,0,0
104,2022m03,São José do Vale do Rio Preto,0,0,0
104,2022m04,São José do Vale do Rio Preto,0,1,0
104,2022m05,São José do Vale do Rio Preto,0,1,0
105,2019m01,Petrópolis,6,11,7
105,2019m02,Petrópolis,1,4,6
105,2019m03,Petrópolis,4,3,5
105,2019m04,Petrópolis,4,5,6
105,2019m05,Petrópolis,0,6,8
105,2019m06,Petrópolis,1,10,4
105,2019m07,Petrópolis,0,5,8
105,2019m08,Petrópolis,0,4,3
105,2019m09,Petrópolis,0,9,6
105,2019m10,Petrópolis,1,1,5
105,2019m11,Petrópolis,3,10,6
105,2019m12,Petrópolis,0,5,1
105,2020m01,Petrópolis,1,7,6
105,2020m02,Petrópolis,1,2,2
105,2020m03,Petrópolis,0,7,2
105,2020m04,Petrópolis,0,4,4
105,2020m05,Petrópolis,0,5,3
105,2020m06,Petrópolis,0,7,3
105,2020m07,Petrópolis,2,3,9
105,2020m08,Petrópolis,1,7,7
105,2020m09,Petrópolis,1,3,6
105,2020m10,Petrópolis,1,6,6
105,2020m11,Petrópolis,0,5,5
105,2020m12,Petrópolis,0,1,2
105,2021m01,Petrópolis,0,4,5
105,2021m02,Petrópolis,0,2,3
105,2021m03,Petrópolis,1,5,2
105,2021m04,Petrópolis,0,4,4
105,2021m05,Petrópolis,1,4,7
105,2021m06,Petrópolis,0,3,1
105,2021m07,Petrópolis,2,7,7
105,2021m08,Petrópolis,1,6,6
105,2021m09,Petrópolis,1,5,1
105,2021m10,Petrópolis,0,9,2
105,2021m11,Petrópolis,1,0,7
105,2021m12,Petrópolis,4,1,2
105,2022m01,Petrópolis,2,3,4
105,2022m02,Petrópolis,0,5,2
105,2022m03,Petrópolis,1,8,3
105,2022m04,Petrópolis,1,2,3
105,2022m05,Petrópolis,1,2,3
106,2019m01,Petrópolis,0,3,2
106,2019m02,Petrópolis,0,3,2
106,2019m03,Petrópolis,0,5,3
106,2019m04,Petrópolis,1,4,9
106,2019m05,Petrópolis,1,3,0
106,2019m06,Petrópolis,1,1,3
106,2019m07,Petrópolis,0,2,3
106,2019m08,Petrópolis,0,2,3
106,2019m09,Petrópolis,0,0,4
106,2019m10,Petrópolis,1,3,1
106,2019m11,Petrópolis,0,1,0
106,2019m12,Petrópolis,2,3,2
106,2020m01,Petrópolis,0,3,1
106,2020m02,Petrópolis,0,3,3
106,2020m03,Petrópolis,1,2,4
106,2020m04,Petrópolis,1,1,3
106,2020m05,Petrópolis,0,2,2
106,2020m06,Petrópolis,0,1,1
106,2020m07,Petrópolis,0,0,3
106,2020m08,Petrópolis,0,2,1
106,2020m09,Petrópolis,0,2,3
106,2020m10,Petrópolis,0,1,0
106,2020m11,Petrópolis,0,3,2
106,2020m12,Petrópolis,0,3,1
106,2021m01,Petrópolis,0,4,2
106,2021m02,Petrópolis,0,2,1
106,2021m03,Petrópolis,0,3,1
106,2021m04,Petrópolis,0,0,1
106,2021m05,Petrópolis,1,0,0
106,2021m06,Petrópolis,0,2,0
106,2021m07,Petrópolis,0,0,1
106,2021m08,Petrópolis,0,0,2
106,2021m09,Petrópolis,1,0,0
106,2021m10,Petrópolis,0,2,1
106,2021m11,Petrópolis,0,1,5
106,2021m12,Petrópolis,0,1,0
106,2022m01,Petrópolis,0,0,3
106,2022m02,Petrópolis,0,3,2
106,2022m03,Petrópolis,0,1,3
106,2022m04,Petrópolis,0,0,0
106,2022m05,Petrópolis,0,1,2
107,2019m01,Paraíba do Sul,0,1,0
107,2019m02,Paraíba do Sul,0,1,1
107,2019m03,Paraíba do Sul,0,0,0
107,2019m04,Paraíba do Sul,1,1,0
107,2019m05,Paraíba do Sul,0,0,0
107,2019m06,Paraíba do Sul,1,0,0
107,2019m07,Paraíba do Sul,0,0,2
107,2019m08,Paraíba do Sul,0,0,1
107,2019m09,Paraíba do Sul,0,0,0
107,2019m10,Paraíba do Sul,0,2,2
107,2019m11,Paraíba do Sul,0,0,0
107,2019m12,Paraíba do Sul,1,4,1
107,2020m01,Paraíba do Sul,0,2,2
107,2020m02,Paraíba do Sul,0,0,0
107,2020m03,Paraíba do Sul,1,0,1
107,2020m04,Paraíba do Sul,1,0,0
107,2020m05,Paraíba do Sul,0,1,0
107,2020m06,Paraíba do Sul,0,0,0
107,2020m07,Paraíba do Sul,0,0,0
107,2020m08,Paraíba do Sul,0,0,0
107,2020m09,Paraíba do Sul,0,0,0
107,2020m10,Paraíba do Sul,0,1,0
107,2020m11,Paraíba do Sul,0,1,1
107,2020m12,Paraíba do Sul,0,2,2
107,2021m01,Paraíba do Sul,1,0,0
107,2021m02,Paraíba do Sul,0,1,0
107,2021m03,Paraíba do Sul,1,0,1
107,2021m04,Paraíba do Sul,0,0,0
107,2021m05,Paraíba do Sul,1,0,0
107,2021m06,Paraíba do Sul,0,0,0
107,2021m07,Paraíba do Sul,0,0,1
107,2021m08,Paraíba do Sul,0,0,0
107,2021m09,Paraíba do Sul,0,1,0
107,2021m10,Paraíba do Sul,0,0,1
107,2021m11,Paraíba do Sul,0,2,1
107,2021m12,Paraíba do Sul,0,0,2
107,2022m01,Paraíba do Sul,0,1,1
107,2022m02,Paraíba do Sul,0,0,0
107,2022m03,Paraíba do Sul,0,0,0
107,2022m04,Paraíba do Sul,0,1,2
107,2022m05,Paraíba do Sul,0,0,0
108,2019m01,Comendador Levy Gasparian;Areal;Três Rios,1,5,5
108,2019m02,Comendador Levy Gasparian;Areal;Três Rios,3,3,6
108,2019m03,Comendador Levy Gasparian;Areal;Três Rios,0,2,1
108,2019m04,Comendador Levy Gasparian;Areal;Três Rios,2,2,3
108,2019m05,Comendador Levy Gasparian;Areal;Três Rios,2,7,4
108,2019m06,Comendador Levy Gasparian;Areal;Três Rios,0,1,6
108,2019m07,Comendador Levy Gasparian;Areal;Três Rios,2,5,3
108,2019m08,Comendador Levy Gasparian;Areal;Três Rios,0,5,4
108,2019m09,Comendador Levy Gasparian;Areal;Três Rios,0,2,2
108,2019m10,Comendador Levy Gasparian;Areal;Três Rios,0,4,3
108,2019m11,Comendador Levy Gasparian;Areal;Três Rios,2,3,3
108,2019m12,Comendador Levy Gasparian;Areal;Três Rios,0,2,4
108,2020m01,Comendador Levy Gasparian;Areal;Três Rios,0,4,8
108,2020m02,Comendador Levy Gasparian;Areal;Três Rios,0,4,2
108,2020m03,Comendador Levy Gasparian;Areal;Três Rios,0,3,6
108,2020m04,Comendador Levy Gasparian;Areal;Três Rios,1,0,2
108,2020m05,Comendador Levy Gasparian;Areal;Três Rios,2,2,6
108,2020m06,Comendador Levy Gasparian;Areal;Três Rios,0,0,2
108,2020m07,Comendador Levy Gasparian;Areal;Três Rios,3,2,4
108,2020m08,Comendador Levy Gasparian;Areal;Três Rios,0,3,1
108,2020m09,Comendador Levy Gasparian;Areal;Três Rios,1,1,2
108,2020m10,Comendador Levy Gasparian;Areal;Três Rios,1,1,4
108,2020m11,Comendador Levy Gasparian;Areal;Três Rios,1,2,3
108,2020m12,Comendador Levy Gasparian;Areal;Três Rios,0,0,2
108,2021m01,Comendador Levy Gasparian;Areal;Três Rios,1,1,3
108,2021m02,Comendador Levy Gasparian;Areal;Três Rios,2,4,6
108,2021m03,Comendador Levy Gasparian;Areal;Três Rios,1,4,8
108,2021m04,Comendador Levy Gasparian;Areal;Três Rios,1,3,8
108,2021m05,Comendador Levy Gasparian;Areal;Três Rios,0,4,4
108,2021m06,Comendador Levy Gasparian;Areal;Três Rios,1,2,6
108,2021m07,Comendador Levy Gasparian;Areal;Três Rios,0,1,7
108,2021m08,Comendador Levy Gasparian;Areal;Três Rios,0,5,3
108,2021m09,Comendador Levy Gasparian;Areal;Três Rios,1,2,4
108,2021m10,Comendador Levy Gasparian;Areal;Três Rios,1,0,6
108,2021m11,Comendador Levy Gasparian;Areal;Três Rios,0,3,3
108,2021m12,Comendador Levy Gasparian;Areal;Três Rios,2,0,6
108,2022m01,Comendador Levy Gasparian;Areal;Três Rios,1,1,0
108,2022m02,Comendador Levy Gasparian;Areal;Três Rios,1,3,4
108,2022m03,Comendador Levy Gasparian;Areal;Três Rios,2,1,3
108,2022m04,Comendador Levy Gasparian;Areal;Três Rios,0,2,3
108,2022m05,Comendador Levy Gasparian;Areal;Três Rios,1,4,7
109,2019m01,Sapucaia,0,0,0
109,2019m02,Sapucaia,0,2,1
109,2019m03,Sapucaia,0,1,0
109,2019m04,Sapucaia,1,1,1
109,2019m05,Sapucaia,1,3,0
109,2019m06,Sapucaia,0,1,0
109,2019m07,Sapucaia,0,2,2
109,2019m08,Sapucaia,0,1,0
109,2019m09,Sapucaia,0,0,2
109,2019m10,Sapucaia,1,1,1
109,2019m11,Sapucaia,0,0,0
109,2019m12,Sapucaia,0,0,0
109,2020m01,Sapucaia,0,2,1
109,2020m02,Sapucaia,0,1,0
109,2020m03,Sapucaia,0,1,1
109,2020m04,Sapucaia,0,0,0
109,2020m05,Sapucaia,1,0,1
109,2020m06,Sapucaia,0,0,0
109,2020m07,Sapucaia,0,0,0
109,2020m08,Sapucaia,0,0,0
109,2020m09,Sapucaia,0,0,1
109,2020m10,Sapucaia,2,0,1
109,2020m11,Sapucaia,0,0,0
109,2020m12,Sapucaia,0,0,0
109,2021m01,Sapucaia,1,1,0
109,2021m02,Sapucaia,0,0,0
109,2021m03,Sapucaia,0,0,1
109,2021m04,Sapucaia,0,0,0
109,2021m05,Sapucaia,0,0,0
109,2021m06,Sapucaia,0,0,1
109,2021m07,Sapucaia,0,0,2
109,2021m08,Sapucaia,0,0,0
109,2021m09,Sapucaia,0,0,0
109,2021m10,Sapucaia,0,0,0
109,2021m11,Sapucaia,0,2,1
109,2021m12,Sapucaia,0,1,0
109,2022m01,Sapucaia,1,1,2
109,2022m02,Sapucaia,0,0,0
109,2022m03,Sapucaia,0,0,2
109,2022m04,Sapucaia,0,0,0
109,2022m05,Sapucaia,0,0,0
110,2019m01,Teresópolis,0,7,4
110,2019m02,Teresópolis,3,6,5
110,2019m03,Teresópolis,0,7,6
110,2019m04,Teresópolis,0,11,5
110,2019m05,Teresópolis,1,9,9
110,2019m06,Teresópolis,1,6,1
110,2019m07,Teresópolis,0,5,7
110,2019m08,Teresópolis,0,3,4
110,2019m09,Teresópolis,0,5,4
110,2019m10,Teresópolis,0,7,5
110,2019m11,Teresópolis,0,7,6
110,2019m12,Teresópolis,0,7,5
110,2020m01,Teresópolis,0,6,4
110,2020m02,Teresópolis,0,10,3
110,2020m03,Teresópolis,0,4,4
110,2020m04,Teresópolis,0,2,3
110,2020m05,Teresópolis,0,0,1
110,2020m06,Teresópolis,1,7,5
110,2020m07,Teresópolis,0,4,11
110,2020m08,Teresópolis,0,3,4
110,2020m09,Teresópolis,0,7,6
110,2020m10,Teresópolis,0,4,2
110,2020m11,Teresópolis,0,2,1
110,2020m12,Teresópolis,0,1,4
110,2021m01,Teresópolis,0,2,4
110,2021m02,Teresópolis,0,2,5
110,2021m03,Teresópolis,4,1,3
110,2021m04,Teresópolis,0,7,3
110,2021m05,Teresópolis,0,7,4
110,2021m06,Teresópolis,1,6,2
110,2021m07,Teresópolis,0,5,2
110,2021m08,Teresópolis,0,6,2
110,2021m09,Teresópolis,1,4,3
110,2021m10,Teresópolis,0,9,2
110,2021m11,Teresópolis,1,6,6
110,2021m12,Teresópolis,1,5,6
110,2022m01,Teresópolis,0,3,6
110,2022m02,Teresópolis,1,5,3
110,2022m03,Teresópolis,1,6,1
110,2022m04,Teresópolis,0,5,6
110,2022m05,Teresópolis,0,10,3
111,2019m01,Sumidouro,2,2,0
111,2019m02,Sumidouro,0,1,1
111,2019m03,Sumidouro,0,4,0
111,2019m04,Sumidouro,0,3,1
111,2019m05,Sumidouro,1,0,0
111,2019m06,Sumidouro,0,3,0
111,2019m07,Sumidouro,0,1,2
111,2019m08,Sumidouro,0,3,0
111,2019m09,Sumidouro,0,2,0
111,2019m10,Sumidouro,0,0,1
111,2019m11,Sumidouro,0,0,1
111,2019m12,Sumidouro,0,0,0
111,2020m01,Sumidouro,0,0,1
111,2020m02,Sumidouro,0,0,1
111,2020m03,Sumidouro,0,0,2
111,2020m04,Sumidouro,0,0,0
111,2020m05,Sumidouro,0,0,0
111,2020m06,Sumidouro,0,0,0
111,2020m07,Sumidouro,0,0,0
111,2020m08,Sumidouro,0,0,0
111,2020m09,Sumidouro,0,0,0
111,2020m10,Sumidouro,0,0,0
111,2020m11,Sumidouro,0,0,0
111,2020m12,Sumidouro,0,1,0
111,2021m01,Sumidouro,0,0,0
111,2021m02,Sumidouro,0,0,0
111,2021m03,Sumidouro,0,0,0
111,2021m04,Sumidouro,0,0,0
111,2021m05,Sumidouro,0,2,1
111,2021m06,Sumidouro,0,0,0
111,2021m07,Sumidouro,0,1,1
111,2021m08,Sumidouro,0,0,0
111,2021m09,Sumidouro,0,0,0
111,2021m10,Sumidouro,0,2,0
111,2021m11,Sumidouro,0,0,0
111,2021m12,Sumidouro,0,0,0
111,2022m01,Sumidouro,1,0,0
111,2022m02,Sumidouro,0,1,1
111,2022m03,Sumidouro,0,0,0
111,2022m04,Sumidouro,0,2,1
111,2022m05,Sumidouro,0,0,1
112,2019m01,Carmo,0,1,0
112,2019m02,Carmo,0,1,1
112,2019m03,Carmo,0,0,0
112,2019m04,Carmo,0,0,0
112,2019m05,Carmo,0,0,1
112,2019m06,Carmo,0,0,0
112,2019m07,Carmo,0,1,0
112,2019m08,Carmo,0,0,0
112,2019m09,Carmo,0,2,0
112,2019m10,Carmo,0,1,0
112,2019m11,Carmo,0,1,0
112,2019m12,Carmo,0,0,0
112,2020m01,Carmo,0,0,0
112,2020m02,Carmo,0,0,1
112,2020m03,Carmo,0,0,0
112,2020m04,Carmo,0,0,0
112,2020m05,Carmo,0,0,0
112,2020m06,Carmo,0,0,0
112,2020m07,Carmo,0,0,0
112,2020m08,Carmo,0,0,0
112,2020m09,Carmo,0,0,0
112,2020m10,Carmo,1,0,0
112,2020m11,Carmo,0,0,0
112,2020m12,Carmo,0,0,0
112,2021m01,Carmo,1,0,0
112,2021m02,Carmo,0,0,0
112,2021m03,Carmo,0,0,1
112,2021m04,Carmo,0,0,0
112,2021m05,Carmo,0,0,0
112,2021m06,Carmo,1,0,0
112,2021m07,Carmo,0,0,0
112,2021m08,Carmo,0,0,0
112,2021m09,Carmo,0,0,0
112,2021m10,Carmo,0,0,0
112,2021m11,Carmo,0,0,0
112,2021m12,Carmo,0,0,1
112,2022m01,Carmo,0,0,1
112,2022m02,Carmo,0,0,0
112,2022m03,Carmo,0,0,0
112,2022m04,Carmo,0,1,1
112,2022m05,Carmo,0,0,0
118,2019m01,Araruama,1,11,9
118,2019m02,Araruama,11,5,7
118,2019m03,Araruama,10,7,12
118,2019m04,Araruama,5,9,9
118,2019m05,Araruama,6,12,9
118,2019m06,Araruama,5,8,3
118,2019m07,Araruama,5,4,2
118,2019m08,Araruama,5,6,5
118,2019m09,Araruama,3,9,0
118,2019m10,Araruama,2,15,5
118,2019m11,Araruama,4,18,5
118,2019m12,Araruama,1,17,8
118,2020m01,Araruama,4,15,11
118,2020m02,Araruama,5,14,3
118,2020m03,Araruama,6,16,6
118,2020m04,Araruama,8,12,4
118,2020m05,Araruama,4,5,5
118,2020m06,Araruama,8,8,5
118,2020m07,Araruama,1,11,3
118,2020m08,Araruama,3,14,6
118,2020m09,Araruama,1,9,3
118,2020m10,Araruama,4,11,8
118,2020m11,Araruama,4,6,4
118,2020m12,Araruama,8,12,6
118,2021m01,Araruama,9,12,6
118,2021m02,Araruama,4,7,3
118,2021m03,Araruama,5,8,4
118,2021m04,Araruama,7,12,11
118,2021m05,Araruama,11,12,6
118,2021m06,Araruama,12,12,4
118,2021m07,Araruama,2,7,6
118,2021m08,Araruama,9,10,8
118,2021m09,Araruama,8,9,4
118,2021m10,Araruama,7,6,10
118,2021m11,Araruama,5,7,9
118,2021m12,Araruama,2,9,5
118,2022m01,Araruama,4,12,9
118,2022m02,Araruama,5,13,10
118,2022m03,Araruama,3,14,7
118,2022m04,Araruama,5,9,11
118,2022m05,Araruama,2,10,10
119,2019m01,Rio Bonito,9,6,4
119,2019m02,Rio Bonito,5,15,4
119,2019m03,Rio Bonito,0,5,2
119,2019m04,Rio Bonito,0,7,2
119,2019m05,Rio Bonito,2,7,2
119,2019m06,Rio Bonito,3,14,6
119,2019m07,Rio Bonito,0,12,1
119,2019m08,Rio Bonito,2,8,0
119,2019m09,Rio Bonito,1,7,1
119,2019m10,Rio Bonito,2,7,1
119,2019m11,Rio Bonito,3,9,2
119,2019m12,Rio Bonito,1,13,2
119,2020m01,Rio Bonito,1,15,2
119,2020m02,Rio Bonito,2,5,3
119,2020m03,Rio Bonito,4,8,0
119,2020m04,Rio Bonito,1,2,2
119,2020m05,Rio Bonito,1,6,5
119,2020m06,Rio Bonito,1,3,9
119,2020m07,Rio Bonito,1,6,4
119,2020m08,Rio Bonito,2,4,3
119,2020m09,Rio Bonito,2,4,4
119,2020m10,Rio Bonito,1,4,6
119,2020m11,Rio Bonito,2,8,5
119,2020m12,Rio Bonito,1,5,4
119,2021m01,Rio Bonito,3,7,7
119,2021m02,Rio Bonito,2,7,6
119,2021m03,Rio Bonito,2,2,8
119,2021m04,Rio Bonito,2,12,4
119,2021m05,Rio Bonito,1,10,3
119,2021m06,Rio Bonito,0,1,2
119,2021m07,Rio Bonito,3,9,0
119,2021m08,Rio Bonito,1,2,1
119,2021m09,Rio Bonito,2,6,8
119,2021m10,Rio Bonito,3,4,5
119,2021m11,Rio Bonito,2,7,5
119,2021m12,Rio Bonito,2,10,2
119,2022m01,Rio Bonito,0,6,0
119,2022m02,Rio Bonito,4,4,1
119,2022m03,Rio Bonito,2,3,5
119,2022m04,Rio Bonito,0,7,5
119,2022m05,Rio Bonito,1,9,4
120,2019m01,Silva Jardim,0,0,0
120,2019m02,Silva Jardim,0,0,0
120,2019m03,Silva Jardim,0,1,0
120,2019m04,Silva Jardim,0,0,0
120,2019m05,Silva Jardim,1,1,0
120,2019m06,Silva Jardim,0,2,4
120,2019m07,Silva Jardim,0,1,0
120,2019m08,Silva Jardim,1,1,1
120,2019m09,Silva Jardim,0,0,1
120,2019m10,Silva Jardim,1,3,5
120,2019m11,Silva Jardim,0,0,1
120,2019m12,Silva Jardim,0,0,0
120,2020m01,Silva Jardim,0,3,0
120,2020m02,Silva Jardim,0,1,0
120,2020m03,Silva Jardim,0,0,0
120,2020m04,Silva Jardim,0,0,1
120,2020m05,Silva Jardim,0,2,0
120,2020m06,Silva Jardim,1,0,0
120,2020m07,Silva Jardim,1,2,0
120,2020m08,Silva Jardim,0,2,1
120,2020m09,Silva Jardim,1,0,0
120,2020m10,Silva Jardim,0,0,1
120,2020m11,Silva Jardim,0,0,0
120,2020m12,Silva Jardim,2,1,2
120,2021m01,Silva Jardim,0,0,0
120,2021m02,Silva Jardim,0,1,2
120,2021m03,Silva Jardim,3,0,0
120,2021m04,Silva Jardim,2,0,1
120,2021m05,Silva Jardim,2,0,1
120,2021m06,Silva Jardim,3,0,0
120,2021m07,Silva Jardim,2,0,0
120,2021m08,Silva Jardim,1,0,1
120,2021m09,Silva Jardim,0,0,1
120,2021m10,Silva Jardim,2,0,5
120,2021m11,Silva Jardim,0,0,0
120,2021m12,Silva Jardim,0,0,0
120,2022m01,Silva Jardim,0,1,1
120,2022m02,Silva Jardim,0,0,2
120,2022m03,Silva Jardim,1,1,1
120,2022m04,Silva Jardim,0,0,0
120,2022m05,Silva Jardim,2,1,0
121,2019m01,Casimiro de Abreu,1,4,2
121,2019m02,Casimiro de Abreu,2,2,2
121,2019m03,Casimiro de Abreu,2,1,2
121,2019m04,Casimiro de Abreu,1,3,2
121,2019m05,Casimiro de Abreu,3,0,1
121,2019m06,Casimiro de Abreu,1,1,0
121,2019m07,Casimiro de Abreu,0,3,3
121,2019m08,Casimiro de Abreu,1,2,1
121,2019m09,Casimiro de Abreu,0,1,3
121,2019m10,Casimiro de Abreu,2,1,1
121,2019m11,Casimiro de Abreu,1,2,0
121,2019m12,Casimiro de Abreu,2,1,3
121,2020m01,Casimiro de Abreu,3,3,3
121,2020m02,Casimiro de Abreu,1,1,0
121,2020m03,Casimiro de Abreu,1,1,2
121,2020m04,Casimiro de Abreu,0,2,1
121,2020m05,Casimiro de Abreu,1,0,1
121,2020m06,Casimiro de Abreu,1,0,0
121,2020m07,Casimiro de Abreu,1,0,1
121,2020m08,Casimiro de Abreu,2,1,2
121,2020m09,Casimiro de Abreu,0,1,2
121,2020m10,Casimiro de Abreu,3,1,0
121,2020m11,Casimiro de Abreu,2,1,0
121,2020m12,Casimiro de Abreu,2,0,3
121,2021m01,Casimiro de Abreu,4,4,3
121,2021m02,Casimiro de Abreu,1,2,1
121,2021m03,Casimiro de Abreu,1,3,1
121,2021m04,Casimiro de Abreu,0,0,0
121,2021m05,Casimiro de Abreu,2,0,3
121,2021m06,Casimiro de Abreu,1,0,2
121,2021m07,Casimiro de Abreu,1,0,1
121,2021m08,Casimiro de Abreu,3,1,0
121,2021m09,Casimiro de Abreu,6,0,1
121,2021m10,Casimiro de Abreu,1,1,4
121,2021m11,Casimiro de Abreu,3,2,1
121,2021m12,Casimiro de Abreu,1,3,1
121,2022m01,Casimiro de Abreu,2,1,1
121,2022m02,Casimiro de Abreu,0,2,0
121,2022m03,Casimiro de Abreu,2,2,0
121,2022m04,Casimiro de Abreu,1,1,1
121,2022m05,Casimiro de Abreu,2,2,2
122,2019m01,Conceição de Macabú,1,0,0
122,2019m02,Conceição de Macabú,1,0,0
122,2019m03,Conceição de Macabú,2,0,2
122,2019m04,Conceição de Macabú,0,2,1
122,2019m05,Conceição de Macabú,0,1,0
122,2019m06,Conceição de Macabú,0,2,1
122,2019m07,Conceição de Macabú,0,0,1
122,2019m08,Conceição de Macabú,3,0,1
122,2019m09,Conceição de Macabú,0,0,0
122,2019m10,Conceição de Macabú,3,0,1
122,2019m11,Conceição de Macabú,0,0,0
122,2019m12,Conceição de Macabú,0,2,0
122,2020m01,Conceição de Macabú,1,2,1
122,2020m02,Conceição de Macabú,1,2,0
122,2020m03,Conceição de Macabú,1,1,1
122,2020m04,Conceição de Macabú,0,0,0
122,2020m05,Conceição de Macabú,1,0,0
122,2020m06,Conceição de Macabú,0,1,0
122,2020m07,Conceição de Macabú,1,0,0
122,2020m08,Conceição de Macabú,0,0,0
122,2020m09,Conceição de Macabú,0,0,1
122,2020m10,Conceição de Macabú,1,0,0
122,2020m11,Conceição de Macabú,0,0,0
122,2020m12,Conceição de Macabú,1,0,0
122,2021m01,Conceição de Macabú,0,0,1
122,2021m02,Conceição de Macabú,0,0,0
122,2021m03,Conceição de Macabú,1,1,0
122,2021m04,Conceição de Macabú,1,1,1
122,2021m05,Conceição de Macabú,1,1,0
122,2021m06,Conceição de Macabú,1,0,0
122,2021m07,Conceição de Macabú,0,4,1
122,2021m08,Conceição de Macabú,0,0,0
122,2021m09,Conceição de Macabú,0,0,0
122,2021m10,Conceição de Macabú,0,0,0
122,2021m11,Conceição de Macabú,0,0,1
122,2021m12,Conceição de Macabú,1,1,0
122,2022m01,Conceição de Macabú,1,0,1
122,2022m02,Conceição de Macabú,1,1,1
122,2022m03,Conceição de Macabú,0,0,0
122,2022m04,Conceição de Macabú,0,1,1
122,2022m05,Conceição de Macabú,1,0,0
123,2019m01,Macaé,19,8,9
123,2019m02,Macaé,10,8,4
123,2019m03,Macaé,16,12,10
123,2019m04,Macaé,10,11,9
123,2019m05,Macaé,11,9,12
123,2019m06,Macaé,13,4,16
123,2019m07,Macaé,11,10,5
123,2019m08,Macaé,11,17,16
123,2019m09,Macaé,10,8,5
123,2019m10,Macaé,9,7,6
123,2019m11,Macaé,11,12,9
123,2019m12,Macaé,8,14,11
123,2020m01,Macaé,15,19,11
123,2020m02,Macaé,9,9,13
123,2020m03,Macaé,9,16,9
123,2020m04,Macaé,6,6,5
123,2020m05,Macaé,5,6,4
123,2020m06,Macaé,6,1,4
123,2020m07,Macaé,10,9,8
123,2020m08,Macaé,5,6,1
123,2020m09,Macaé,5,11,5
123,2020m10,Macaé,6,19,6
123,2020m11,Macaé,6,13,8
123,2020m12,Macaé,3,8,1
123,2021m01,Macaé,4,9,3
123,2021m02,Macaé,8,8,6
123,2021m03,Macaé,0,9,4
123,2021m04,Macaé,8,7,2
123,2021m05,Macaé,5,11,5
123,2021m06,Macaé,8,8,5
123,2021m07,Macaé,19,14,8
123,2021m08,Macaé,21,13,3
123,2021m09,Macaé,17,9,5
123,2021m10,Macaé,8,11,6
123,2021m11,Macaé,7,10,8
123,2021m12,Macaé,4,6,5
123,2022m01,Macaé,15,10,3
123,2022m02,Macaé,4,6,2
123,2022m03,Macaé,10,5,3
123,2022m04,Macaé,12,10,6
123,2022m05,Macaé,11,16,8
124,2019m01,Saquarema,7,14,6
124,2019m02,Saquarema,1,9,3
124,2019m03,Saquarema,5,10,5
124,2019m04,Saquarema,2,10,7
124,2019m05,Saquarema,4,5,5
124,2019m06,Saquarema,3,13,7
124,2019m07,Saquarema,4,11,3
124,2019m08,Saquarema,3,8,1
124,2019m09,Saquarema,6,9,1
124,2019m10,Saquarema,4,9,5
124,2019m11,Saquarema,2,16,2
124,2019m12,Saquarema,1,15,6
124,2020m01,Saquarema,5,8,14
124,2020m02,Saquarema,2,5,9
124,2020m03,Saquarema,4,6,5
124,2020m04,Saquarema,1,4,4
124,2020m05,Saquarema,1,4,2
124,2020m06,Saquarema,1,4,1
124,2020m07,Saquarema,1,10,3
124,2020m08,Saquarema,2,4,5
124,2020m09,Saquarema,0,5,5
124,2020m10,Saquarema,5,6,2
124,2020m11,Saquarema,3,6,2
124,2020m12,Saquarema,2,7,4
124,2021m01,Saquarema,3,4,3
124,2021m02,Saquarema,5,7,5
124,2021m03,Saquarema,4,5,4
124,2021m04,Saquarema,2,7,5
124,2021m05,Saquarema,2,8,2
124,2021m06,Saquarema,1,4,6
124,2021m07,Saquarema,4,4,3
124,2021m08,Saquarema,4,6,6
124,2021m09,Saquarema,5,8,4
124,2021m10,Saquarema,9,7,1
124,2021m11,Saquarema,4,5,4
124,2021m12,Saquarema,3,4,4
124,2022m01,Saquarema,0,12,1
124,2022m02,Saquarema,5,7,3
124,2022m03,Saquarema,3,16,4
124,2022m04,Saquarema,1,14,5
124,2022m05,Saquarema,3,12,7
125,2019m01,São Pedro da Aldeia,5,6,8
125,2019m02,São Pedro da Aldeia,4,4,6
125,2019m03,São Pedro da Aldeia,5,5,5
125,2019m04,São Pedro da Aldeia,4,6,7
125,2019m05,São Pedro da Aldeia,2,5,3
125,2019m06,São Pedro da Aldeia,6,7,9
125,2019m07,São Pedro da Aldeia,5,3,3
125,2019m08,São Pedro da Aldeia,6,6,6
125,2019m09,São Pedro da Aldeia,7,3,4
125,2019m10,São Pedro da Aldeia,3,3,4
125,2019m11,São Pedro da Aldeia,3,4,6
125,2019m12,São Pedro da Aldeia,7,7,2
125,2020m01,São Pedro da Aldeia,2,5,1
